city,YEAR,total arrivals by city,pct_of_county,county,lat,lon
Hartford,2021,34064,0.013626689492542,Minnehaha,43.61190,-96.94067
Hayes,2019,647,0.005081281539068,Stanley,44.50795,-101.04775
Hayes,2020,1204,0.011098065876122,Stanley,44.50795,-101.04775
Hayes,2021,1515,0.011479294503819,Stanley,44.50795,-101.04775
Hayti,2019,11277,0.130131391656166,Hamlin,44.67402,-97.19670
Hayti,2020,7120,0.091531640049655,Hamlin,44.67402,-97.19670
Hayti,2021,6306,0.087330514324565,Hamlin,44.67402,-97.19670
Hazel,2019,3902,0.045028748635854,Hamlin,44.76691,-97.35797
Hazel,2020,3305,0.042489669285285,Hamlin,44.76691,-97.35797
Hazel,2021,2004,0.027751941500366,Hamlin,44.76691,-97.35797
Hecla,2019,4958,0.005521357287031,Brown,45.88145,-98.13025
Hecla,2020,7480,0.008330578896848,Brown,45.88145,-98.13025
Hecla,2021,6919,0.007705912950423,Brown,45.88145,-98.13025
Henry,2019,3441,0.007774000496666,Codington,44.89158,-97.43311
Henry,2020,4997,0.014891608144324,Codington,44.89158,-97.43311
Henry,2021,4868,0.011956877605484,Codington,44.89158,-97.43311
Hermosa,2019,21347,0.033903641555638,Custer,43.83905,-103.18445
Hermosa,2020,23618,0.038711294218461,Custer,43.83905,-103.18445
Hermosa,2021,24875,0.042072268476084,Custer,43.83905,-103.18445
Herreid,2019,11354,0.425048968988250,Campbell,45.84139,-100.07648
Herreid,2020,11015,0.549522702880336,Campbell,45.84139,-100.07648
Herreid,2021,14148,0.590300810664570,Campbell,45.84139,-100.07648
Herrick,2019,1611,0.019785537020988,Gregory,43.13461,-99.20439
Herrick,2020,2478,0.030320819923579,Gregory,43.13461,-99.20439
Herrick,2021,1863,0.020155703182002,Gregory,43.13461,-99.20439
Highmore,2019,26340,1.049345610137950,Hyde,44.52308,-99.43817
Highmore,2020,20282,1.041636560301140,Hyde,44.52308,-99.43817
Highmore,2021,24943,1.198053525144780,Hyde,44.52308,-99.43817
Hill City,2019,141711,0.057489889072024,Pennington,43.94134,-103.58365
Hill City,2020,145553,0.067556089870288,Pennington,43.94134,-103.58365
Hill City,2021,127126,0.053388946673095,Pennington,43.94134,-103.58365
Hitchcock,2019,5136,0.025278583151598,Beadle,44.62245,-98.37034
Hitchcock,2020,4062,0.025994090888908,Beadle,44.62245,-98.37034
Hitchcock,2021,3932,0.020540727902830,Beadle,44.62245,-98.37034
Holabird,2019,739,0.029454437053013,Hyde,44.53699,-99.62935
Holabird,2020,1203,0.061767665765662,Hyde,44.53699,-99.62935
Holabird,2021,542,0.026034955198141,Hyde,44.53699,-99.62935
Hosmer,2019,4256,0.092904463224212,Edmunds,45.60918,-99.42522
Hosmer,2020,1508,0.040159039352331,Edmunds,45.60918,-99.42522
Hosmer,2021,1739,0.036285340213078,Edmunds,45.60918,-99.42522
Hot Springs,2019,91142,0.438612744043156,Fall River,43.41255,-103.47350
Hot Springs,2020,83350,0.505798737407631,Fall River,43.41255,-103.47350
Hot Springs,2021,77096,0.397426018410284,Fall River,43.41255,-103.47350
Houghton,2019,218,0.000242594490009,Brown,45.73147,-98.20019
Houghton,2020,597,0.000664650741118,Brown,45.73147,-98.20019
Houghton,2021,317,0.000352751042933,Brown,45.73147,-98.20019
Hoven,2019,7827,0.163011427564973,Potter,45.24220,-99.78730
Hoven,2020,6164,0.151674971608497,Potter,45.24220,-99.78730
Hoven,2021,7892,0.188138456839422,Potter,45.24220,-99.78730
Howard,2019,15275,1.039265420748550,Miner,44.04342,-97.53657
Howard,2020,12543,0.917316491629307,Miner,44.04342,-97.53657
Howard,2021,9590,0.759591131790353,Miner,44.04342,-97.53657
Howes,2019,2398,0.005020028368423,Meade,44.60950,-101.95172
Howes,2020,2853,0.006403103893516,Meade,44.60950,-101.95172
Howes,2021,2836,0.005626087718685,Meade,44.60950,-101.95172
Hudson,2019,2300,0.004232420157389,Lincoln,44.97768,-92.71656
Hudson,2020,2664,0.007269068965153,Lincoln,44.97768,-92.71656
Hudson,2021,3468,0.006934290033531,Lincoln,44.97768,-92.71656
Humboldt,2019,4870,0.001730453628212,Minnehaha,43.65224,-97.07276
Humboldt,2020,4396,0.002295191448180,Minnehaha,43.65224,-97.07276
Humboldt,2021,5271,0.002108362282596,Minnehaha,43.65224,-97.07276
Hurley,2019,4591,0.114794848225422,Turner,43.26554,-97.11610
Hurley,2020,3678,0.118755299730763,Turner,43.26554,-97.11610
Hurley,2021,6045,0.155325423946994,Turner,43.26554,-97.11610
Huron,2019,270776,1.332795770733500,Beadle,44.36384,-98.21095
Huron,2020,196825,1.259598424700040,Beadle,44.36384,-98.21095
Huron,2021,257637,1.345878061324430,Beadle,44.36384,-98.21095
Ideal,2019,2185,0.027593856960305,Tripp,43.58369,-99.90980
Ideal,2020,1913,0.026303204411519,Tripp,43.58369,-99.90980
Ideal,2021,1169,0.016228782836879,Tripp,43.58369,-99.90980
Interior,2019,12198,0.067195370269144,Jackson,43.63162,-101.92402
Interior,2020,14018,0.082782537444319,Jackson,43.63162,-101.92402
Interior,2021,9252,0.052411419242104,Jackson,43.63162,-101.92402
Ipswich,2019,25840,0.564056280904084,Edmunds,45.46125,-98.91961
Ipswich,2020,25491,0.678722384915905,Edmunds,45.46125,-98.91961
Ipswich,2021,30028,0.626641187917628,Edmunds,45.46125,-98.91961
Irene,2019,5777,0.033938728052743,Clay,43.09510,-97.20041
Irene,2020,4553,0.039360008471567,Clay,43.09510,-97.20041
Irene,2021,4070,0.024353218231565,Clay,43.09510,-97.20041
Iroquois,2019,11637,0.147751861037244,Kingsbury,44.35601,-97.85083
Iroquois,2020,8168,0.137690455012568,Kingsbury,44.35601,-97.85083
Iroquois,2021,14429,0.192496501090323,Kingsbury,44.35601,-97.85083
Isabel,2019,11511,0.238171399592135,Dewey,45.41153,-101.40322
Isabel,2020,8012,0.223193126166117,Dewey,45.41153,-101.40322
Isabel,2021,8486,0.180531257809286,Dewey,45.41153,-101.40322
Java,2019,3544,0.037327789136810,Walworth,45.58878,-99.84545
Java,2020,853,0.010665905916519,Walworth,45.58878,-99.84545
Java,2021,623,0.007259391615335,Walworth,45.58878,-99.84545
Jefferson,2019,13518,0.057798428449012,Union,42.56919,-96.57449
Jefferson,2020,14382,0.083540077076942,Union,42.56919,-96.57449
Jefferson,2021,11241,0.055237240724624,Union,42.56919,-96.57449
Kadoka,2019,37466,0.206385780112371,Jackson,43.83275,-101.50811
Kadoka,2020,33452,0.197553948925652,Jackson,43.83275,-101.50811
Kadoka,2021,43871,0.248535685802982,Jackson,43.83275,-101.50811
Keldron,2019,1242,0.042663307521883,Corson,45.72769,-101.89517
Keldron,2020,969,0.032324939773648,Corson,45.72769,-101.89517
Keldron,2021,1454,0.046741630098244,Corson,45.72769,-101.89517
Kennebec,2019,14881,0.041416613946112,Lyman,43.91368,-99.86892
Kennebec,2020,14337,0.054027917951458,Lyman,43.91368,-99.86892
Kennebec,2021,11564,0.038221822759453,Lyman,43.91368,-99.86892
Keystone,2019,118521,0.048082004654497,Pennington,43.88537,-103.37442
Keystone,2020,111398,0.051703527699218,Pennington,43.88537,-103.37442
Keystone,2021,98896,0.041533455892969,Pennington,43.88537,-103.37442
Kimball,2019,36601,0.220193428590806,Brule,43.75990,-98.94987
Kimball,2020,30189,0.200393770141458,Brule,43.75990,-98.94987
Kimball,2021,36495,0.214916775319928,Brule,43.75990,-98.94987
Kranzburg,2019,272,0.000615106551775,Codington,44.89014,-96.92139
Kranzburg,2020,629,0.001875497877141,Codington,44.89014,-96.92139
Kranzburg,2021,547,0.001344456970069,Codington,44.89014,-96.92139
Kyle,2019,5473,0.103047804414160,Oglala Lakota,43.42793,-102.16299
Kyle,2020,2274,0.079582920600375,Oglala Lakota,43.42793,-102.16299
Kyle,2021,3823,0.080983982681430,Oglala Lakota,43.42793,-102.16299
Labolt,2019,3644,0.034304155437245,Grant,45.05461,-96.66554
Labolt,2020,2355,0.027350938724600,Grant,45.05461,-96.66554
Labolt,2021,1772,0.018183484320961,Grant,45.05461,-96.66554
Lake Andes,2019,65581,0.450073052325951,Charles Mix,43.14655,-98.52471
Lake Andes,2020,71308,0.459295346369572,Charles Mix,43.14655,-98.52471
Lake Andes,2021,74922,0.443462869429505,Charles Mix,43.14655,-98.52471
Lake City,2019,22543,0.411492181677068,Marshall,44.43709,-92.28506
Lake City,2020,15318,0.372557597696107,Marshall,44.43709,-92.28506
Lake City,2021,18650,0.379877830900262,Marshall,44.43709,-92.28506
Lake Norden,2019,40960,0.472668925562403,Hamlin,44.58123,-97.17220
Lake Norden,2020,40033,0.514656537094387,Hamlin,44.58123,-97.17220
Lake Norden,2021,38289,0.530297019727896,Hamlin,44.58123,-97.17220
Lake Preston,2019,15407,0.195619634591427,Kingsbury,44.36147,-97.35501
Lake Preston,2020,16125,0.271830153305613,Kingsbury,44.36147,-97.35501
Lake Preston,2021,18332,0.244563197977814,Kingsbury,44.36147,-97.35501
Lane,2019,461,0.016502697827396,Jerauld,44.05518,-98.41553
Lane,2020,962,0.048617956205533,Jerauld,44.05518,-98.41553
Lane,2021,535,0.020089127444619,Jerauld,44.05518,-98.41553
Langford,2019,5236,0.095580270760259,Marshall,45.59507,-97.82205
Langford,2020,4391,0.106792887481517,Marshall,45.59507,-97.82205
Langford,2021,4881,0.099416617011701,Marshall,45.59507,-97.82205
Lantry,2019,333,0.006890329791694,Dewey,45.02730,-101.44420
Lantry,2020,335,0.009344989703158,Dewey,45.02730,-101.44420
Lantry,2021,142,0.003016842821426,Dewey,45.02730,-101.44420
Lead,2019,205955,0.207446828385472,Lawrence,44.35109,-103.78491
Lead,2020,229526,0.273244467962572,Lawrence,44.35109,-103.78491
Lead,2021,257407,0.272683438830792,Lawrence,44.35109,-103.78491
Lebanon,2019,955,0.019891145563186,Potter,37.67673,-92.66177
Lebanon,2020,667,0.016411993342155,Potter,37.67673,-92.66177
Lebanon,2021,737,0.017565907976947,Potter,37.67673,-92.66177
Lemmon,2019,42723,0.866766973642599,Perkins,45.92177,-102.16316
Lemmon,2020,40252,0.839543746051056,Perkins,45.92177,-102.16316
Lemmon,2021,41787,0.880123128144885,Perkins,45.92177,-102.16316
Lennox,2019,22223,0.040897976202090,Lincoln,43.35571,-96.87486
Lennox,2020,17727,0.048368221703708,Lincoln,43.35571,-96.87486
Lennox,2021,19163,0.038314800873084,Lincoln,43.35571,-96.87486
Leola,2019,4174,0.159463392504831,Mcpherson,45.72507,-98.96186
Leola,2020,6098,0.432826970128746,Mcpherson,45.72507,-98.96186
Leola,2021,6401,0.419749116443467,Mcpherson,45.72507,-98.96186
Lesterville,2019,3571,0.014989521711478,Yankton,43.05044,-97.59298
Lesterville,2020,785,0.004600888292501,Yankton,43.05044,-97.59298
Lesterville,2021,2599,0.012831678077533,Yankton,43.05044,-97.59298
Letcher,2019,5310,0.205478598704370,Sanborn,43.88711,-98.17453
Letcher,2020,3925,0.225873159648473,Sanborn,43.88711,-98.17453
Letcher,2021,3749,0.199750711176579,Sanborn,43.88711,-98.17453
Little Eagle,2019,0,0.000000000000000,Corson,45.68115,-100.78857
Little Eagle,2020,716,0.023907438678228,Corson,45.68115,-100.78857
Little Eagle,2021,668,0.021474732515511,Corson,45.68115,-100.78857
Lodgepole,2019,955,0.019376690851114,Perkins,41.19041,-102.67844
Lodgepole,2020,1304,0.027200154315176,Perkins,41.19041,-102.67844
Lodgepole,2021,1433,0.030173895579735,Perkins,41.19041,-102.67844
Long Lake,2019,794,0.030324448449238,Mcpherson,45.86081,-99.18097
Long Lake,2020,921,0.065339337921355,Mcpherson,45.86081,-99.18097
Long Lake,2020,921,0.065339337921355,Mcpherson,44.98384,-93.58353
Long Lake,2021,1250,0.081951017972296,Mcpherson,44.98384,-93.58353
Long Valley,2019,1123,0.006184189296748,Jackson,43.46310,-101.48591
Long Valley,2020,1846,0.010903552840268,Jackson,43.46310,-101.48591
Long Valley,2021,4970,0.028153963924637,Jackson,43.46310,-101.48591
Lower Brule,2019,8541,0.023771562515446,Lyman,44.07529,-99.68845
Lower Brule,2020,5167,0.019471020761685,Lyman,44.07529,-99.68845
Lower Brule,2021,8549,0.028256816252720,Lyman,44.07529,-99.68845
Ludlow,2019,2325,0.064421164557526,Harding,45.86652,-103.43847
Ludlow,2020,2680,0.078337298566428,Harding,45.86652,-103.43847
Ludlow,2021,1462,0.046105398044677,Harding,45.86652,-103.43847
Lyons,2019,576,0.000204677310864,Minnehaha,41.94032,-96.46631
Lyons,2020,1222,0.000638118888284,Minnehaha,41.94032,-96.46631
Lyons,2021,1356,0.000542332063137,Minnehaha,41.94032,-96.46631
Madison,2019,86519,1.063728739469440,Lake,44.00804,-97.12132
Madison,2020,66764,1.036429588570560,Lake,44.00804,-97.12132
Madison,2021,84011,1.102416173162540,Lake,44.00804,-97.12132
Manderson,2019,498,0.009385907941282,Oglala Lakota,43.23252,-102.46025
Manderson,2020,571,0.019975358572650,Oglala Lakota,43.23252,-102.46025
Manderson,2021,443,0.009375615326030,Oglala Lakota,43.23252,-102.46025
Mansfield,2019,2878,0.003205046435311,Brown,45.26436,-98.61690
Mansfield,2020,2967,0.003304429174797,Brown,45.26436,-98.61690
Mansfield,2021,1737,0.001934964925877,Brown,45.26436,-98.61690
Marion,2019,9065,0.226656981350195,Turner,43.42631,-97.28982
Marion,2020,8181,0.264124547863542,Turner,43.42631,-97.28982
Marion,2021,9180,0.235899849085908,Turner,43.42631,-97.28982
Martin,2019,30167,1.289878289017620,Bennett,43.17857,-101.72007
Martin,2020,32704,1.364701111189380,Bennett,43.17857,-101.72007
Martin,2021,41124,1.348103699876180,Bennett,43.17857,-101.72007
Marty,2019,0,0.000000000000000,Charles Mix,43.00049,-98.41553
Marty,2020,338,0.002177390235141,Charles Mix,43.00049,-98.41553
Marty,2021,1028,0.006087083643070,Charles Mix,43.00049,-98.41553
Marvin,2019,5215,0.049090429332609,Grant,45.29626,-96.94336
Marvin,2020,1100,0.012776860387085,Grant,45.29626,-96.94336
Marvin,2021,1918,0.019679507713112,Grant,45.29626,-96.94336
Mc Intosh,2019,1154,0.039641623009372,Corson,45.91602,-101.34993
Mc Intosh,2020,1499,0.050027725582572,Corson,45.91602,-101.34993
Mc Intosh,2021,2314,0.074394609071590,Corson,45.91602,-101.34993
Mc Laughlin,2019,9555,0.328212493954185,Corson,45.81230,-100.78854
Mc Laughlin,2020,8916,0.297519613460271,Corson,45.81230,-100.78854
Mc Laughlin,2021,9359,0.300901906794714,Corson,45.81230,-100.78854
Meadow,2019,3364,0.068243345409845,Perkins,45.36808,-102.30568
Meadow,2020,3357,0.070020736233084,Perkins,45.36808,-102.30568
Meadow,2021,2028,0.042706808729875,Perkins,45.36808,-102.30568
Mellette,2019,2547,0.039539624987998,Spink,45.15436,-98.47869
Mellette,2020,3481,0.062968737756791,Spink,45.15436,-98.47869
Mellette,2021,4135,0.059253837916346,Spink,45.15436,-98.47869
Menno,2019,6508,0.132884165312053,Hutchinson,43.22024,-97.56497
Menno,2020,5523,0.156765635634077,Hutchinson,43.22024,-97.56497
Menno,2021,10610,0.218655489405268,Hutchinson,43.22024,-97.56497
Midland,2019,15933,0.202126136339892,Haakon,44.12310,-101.20508
Midland,2020,10157,0.173680416642163,Haakon,44.12310,-101.20508
Midland,2021,11289,0.134903455032447,Haakon,44.12310,-101.20508
Milbank,2019,89726,0.844572249871342,Grant,45.20829,-96.62004
Milbank,2020,66084,0.767608399567363,Grant,45.20829,-96.62004
Milbank,2021,75866,0.778557773700613,Grant,45.20829,-96.62004
Milesville,2019,3083,0.039112616365495,Haakon,44.54925,-101.62466
Milesville,2020,1495,0.025567393642920,Haakon,44.54925,-101.62466
Milesville,2021,2006,0.023977909241503,Haakon,44.54925,-101.62466
Miller,2019,37956,1.051611484837980,Hand,44.53556,-98.99643
Miller,2020,39769,1.121852980411690,Hand,44.53556,-98.99643
Miller,2021,45912,1.047397451569660,Hand,44.53556,-98.99643
Mission,2019,30691,0.864650454056428,Todd,43.28807,-100.62303
Mission,2020,13371,0.678250912164146,Todd,43.28807,-100.62303
Mission,2021,18505,0.725232659342001,Todd,43.28807,-100.62303
Mission Hill,2019,637,0.002672618533894,Yankton,42.94110,-97.29672
Mission Hill,2020,1806,0.010580519599809,Yankton,42.94110,-97.29672
Mission Hill,2021,3193,0.015763137424160,Yankton,42.94110,-97.29672
Mitchell,2019,381382,0.894918708197251,Davison,43.71024,-98.02805
Mitchell,2020,272173,0.860513819706004,Davison,43.71024,-98.02805
Mitchell,2021,371751,0.910140203475284,Davison,43.71024,-98.02805
Mobridge,2019,75555,0.795818757406704,Walworth,45.54586,-100.44026
Mobridge,2020,67793,0.847744412328197,Walworth,45.54586,-100.44026
Mobridge,2021,65115,0.758899888569886,Walworth,45.54586,-100.44026
Monroe,2019,0,0.000000000000000,Turner,43.48708,-97.22470
Monroe,2020,44,0.001427246444272,Turner,43.48708,-97.22470
Monroe,2021,823,0.021148232464609,Turner,43.48708,-97.22470
Montrose,2019,2612,0.053833051248018,Mccook,43.71464,-97.19107
Montrose,2020,2723,0.065815770790859,Mccook,43.71464,-97.19107
Montrose,2021,3756,0.098541111301139,Mccook,43.71464,-97.19107
Morristown,2019,1351,0.046404440727850,Corson,46.01180,-101.71809
Morristown,2020,1471,0.049073163602679,Corson,46.01180,-101.71809
Morristown,2021,1317,0.042352944683368,Corson,46.01180,-101.71809
Mound City,2019,1835,0.068685278884654,Campbell,45.71248,-100.09710
Mound City,2020,4404,0.219692327036792,Campbell,45.71248,-100.09710
Mound City,2021,4285,0.178760071270003,Campbell,45.71248,-100.09710
Mount Vernon,2019,9605,0.022539086572386,Davison,43.69658,-98.26459
Mount Vernon,2020,9947,0.031447471806617,Davison,43.69658,-98.26459
Mount Vernon,2021,9892,0.024217454079467,Davison,43.69658,-98.26459
Mud Butte,2019,182,0.000381434469915,Meade,44.94520,-102.54616
Mud Butte,2020,1158,0.002600348937613,Meade,44.94520,-102.54616
Mud Butte,2021,1073,0.002129500491652,Meade,44.94520,-102.54616
Murdo,2019,44133,0.520778461068961,Jones,43.88121,-100.70268
Murdo,2020,24141,0.346947556527331,Jones,43.88121,-100.70268
Murdo,2021,25693,0.329540551393843,Jones,43.88121,-100.70268
Nemo,2019,11419,0.011501851974511,Lawrence,44.24282,-103.57364
Nemo,2020,9048,0.010771525978732,Lawrence,44.24282,-103.57364
Nemo,2021,14875,0.015757520259057,Lawrence,44.24282,-103.57364
New Effington,2019,1741,0.011603971408487,Roberts,45.87979,-96.95467
New Effington,2020,3053,0.023773149912230,Roberts,45.87979,-96.95467
New Effington,2021,3684,0.023755342224620,Roberts,45.87979,-96.95467
New Holland,2019,0,0.000000000000000,Douglas,43.43966,-98.59171
New Holland,2020,73,0.003042554787075,Douglas,43.43966,-98.59171
New Holland,2021,0,0.000000000000000,Douglas,43.43966,-98.59171
New Underwood,2019,4047,0.001641621450024,Pennington,44.12218,-102.84253
New Underwood,2020,8607,0.003994973602820,Pennington,44.12218,-102.84253
New Underwood,2021,6249,0.002624226047054,Pennington,44.12218,-102.84253
Newell,2019,15252,0.075315233714870,Butte,44.78811,-103.38206
Newell,2020,17208,0.090592322941289,Butte,44.78811,-103.38206
Newell,2021,15113,0.081093866721400,Butte,44.78811,-103.38206
Nisland,2019,2291,0.011314867575401,Butte,44.69593,-103.56738
Nisland,2020,3078,0.016201891076844,Butte,44.69593,-103.56738
Nisland,2021,4087,0.021930330144581,Butte,44.69593,-103.56738
Norris,2019,2354,0.122236263278238,Mellette,43.45438,-101.14369
Norris,2020,1738,0.126005863633759,Mellette,43.45438,-101.14369
Norris,2021,1005,0.060906353677450,Mellette,43.45438,-101.14369
North Sioux City,2019,105887,0.452742415593397,Union,42.50975,-96.49083
North Sioux City,2020,68194,0.396129961360501,Union,42.50975,-96.49083
North Sioux City,2021,85828,0.421755413941147,Union,42.50975,-96.49083
Northville,2019,2819,0.043766723054149,Spink,45.16064,-98.63201
Northville,2020,1799,0.032554625721105,Spink,45.16064,-98.63201
Northville,2021,1911,0.027385908421593,Spink,45.16064,-98.63201
Nunda,2019,0,0.000000000000000,Lake,44.15969,-96.99930
Nunda,2020,1117,0.017338078961267,Lake,44.15969,-96.99930
Nunda,2021,517,0.006782280217273,Lake,44.15969,-96.99930
Oacoma,2019,86812,0.241609544664104,Lyman,43.80452,-99.39071
Oacoma,2020,60978,0.229786462683000,Lyman,43.80452,-99.39071
Oacoma,2021,69966,0.231249474073179,Lyman,43.80452,-99.39071
Oelrichs,2019,612,0.002943236154443,Fall River,43.16227,-103.25167
Oelrichs,2020,3115,0.018904824503996,Fall River,43.16227,-103.25167
Oelrichs,2021,3462,0.017844342147483,Fall River,43.16227,-103.25167
Oglala,2019,12272,0.231058969025091,Oglala Lakota,43.17467,-102.79530
Oglala,2020,1976,0.069162972734459,Oglala Lakota,43.17467,-102.79530
Oglala,2021,8653,0.183273630130695,Oglala Lakota,43.17467,-102.79530
Okaton,2019,1843,0.021749563178809,Jones,43.92109,-100.93393
Okaton,2020,1117,0.016051486565249,Jones,43.92109,-100.93393
Okaton,2021,1597,0.020482610224871,Jones,43.92109,-100.93393
Okreek,2019,0,0.000000000000000,Todd,43.33415,-100.39836
Okreek,2020,843,0.042736930288056,Todd,43.33415,-100.39836
Okreek,2021,655,0.025658163268277,Todd,43.33415,-100.39836
Oldham,2019,354,0.004494252072587,Kingsbury,44.23045,-97.29083
Oldham,2020,1023,0.017249663816442,Kingsbury,44.23045,-97.29083
Oldham,2021,1209,0.016123880326449,Kingsbury,44.23045,-97.29083
Olivet,2019,1722,0.035156351427907,Hutchinson,43.29628,-97.70489
Olivet,2020,2066,0.058639499769903,Hutchinson,43.29628,-97.70489
Olivet,2021,2738,0.056425461043128,Hutchinson,43.29628,-97.70489
Onaka,2019,1131,0.044026125465429,Faulk,45.24855,-99.45423
Onaka,2020,1486,0.070246467622139,Faulk,45.24855,-99.45423
Onaka,2021,1474,0.072510404044586,Faulk,45.24855,-99.45423
Onida,2019,19472,0.763379883063002,Sully,44.70693,-100.05630
Onida,2020,17269,0.888239265101720,Sully,44.70693,-100.05630
Onida,2021,19316,1.052587910109010,Sully,44.70693,-100.05630
Oral,2019,1311,0.006309814495485,Fall River,43.37619,-103.29408
Oral,2020,871,0.005286407519899,Fall River,43.37619,-103.29408
Oral,2021,1885,0.009714645686723,Fall River,43.37619,-103.29408
Orient,2019,5314,0.147220965513407,Hand,44.81475,-99.15037
Orient,2020,3828,0.107978395211430,Hand,44.81475,-99.15037
Orient,2021,5476,0.124923400008251,Hand,44.81475,-99.15037
Ortley,2019,0,0.000000000000000,Roberts,45.27860,-97.20393
Ortley,2020,355,0.002764084295587,Roberts,45.27860,-97.20393
Ortley,2021,371,0.002392624396724,Roberts,45.27860,-97.20393
Owanka,2019,2002,0.000812313719577,Pennington,44.10380,-102.62347
Owanka,2020,923,0.000428463936254,Pennington,44.10380,-102.62347
Owanka,2021,345,0.000144708117123,Pennington,44.10380,-102.62347
Parker,2019,12029,0.300760407554106,Turner,43.40421,-97.13642
Parker,2020,10980,0.354502830055246,Turner,43.40421,-97.13642
Parker,2021,14306,0.367625071586889,Turner,43.40421,-97.13642
Parkston,2019,23787,0.485730758110391,Hutchinson,43.39185,-97.98157
Parkston,2020,18536,0.526094845009277,Hutchinson,43.39185,-97.98157
Parkston,2021,21555,0.444220776314848,Hutchinson,43.39185,-97.98157
Parmelee,2019,457,0.012863836687661,Todd,43.31622,-101.03143
Parmelee,2020,3850,0.195284028677366,Todd,43.31622,-101.03143
Parmelee,2021,2742,0.107463036036568,Todd,43.31622,-101.03143
Peever,2019,1785,0.011897212563214,Roberts,45.51986,-97.00707
Peever,2020,1181,0.009193364616825,Roberts,45.51986,-97.00707
Peever,2021,3092,0.019935688276993,Roberts,45.51986,-97.00707
Philip,2019,35263,0.447350549680350,Haakon,44.05154,-101.67146
Philip,2020,31924,0.545874970534438,Haakon,44.05154,-101.67146
Philip,2021,45829,0.547675085522076,Haakon,44.05154,-101.67146
Pickstown,2019,11296,0.077520487087409,Charles Mix,43.06890,-98.54691
Pickstown,2020,14904,0.095997785636248,Charles Mix,43.06890,-98.54691
Pickstown,2021,10052,0.059498104939024,Charles Mix,43.06890,-98.54691
Piedmont,2019,19782,0.041409753659177,Meade,44.23335,-103.34983
Piedmont,2020,23670,0.053130586317897,Meade,44.23335,-103.34983
Piedmont,2021,26912,0.053387366029592,Meade,44.23335,-103.34983
Pierpont,2019,0,0.000000000000000,Day,45.49455,-97.79685
Pierpont,2020,1458,0.015840352960578,Day,45.49455,-97.79685
Pierpont,2021,1617,0.015023260172644,Day,45.49455,-97.79685
Pierre,2019,409251,1.321049900409400,Hughes,44.38026,-100.32782
Pierre,2020,310549,1.219212180751910,Hughes,44.38026,-100.32782
Pierre,2021,343302,1.170936788640970,Hughes,44.38026,-100.32782
Pine Ridge,2019,28986,0.545762941173959,Oglala Lakota,43.03728,-102.54829
Pine Ridge,2020,28515,0.997903391473307,Oglala Lakota,43.03728,-102.54829
Pine Ridge,2021,39416,0.834878895289805,Oglala Lakota,43.03728,-102.54829
Plankinton,2019,34534,0.509763498371205,Aurora,43.72192,-98.47147
Plankinton,2020,28355,0.487979286051657,Aurora,43.72192,-98.47147
Plankinton,2021,29046,0.482947571964859,Aurora,43.72192,-98.47147
Platte,2019,83681,0.574295572149683,Charles Mix,43.41374,-98.88467
Platte,2020,89462,0.576221201996659,Charles Mix,43.41374,-98.88467
Platte,2021,95335,0.564286773236466,Charles Mix,43.41374,-98.88467
Pollock,2019,17533,0.656352134182003,Campbell,45.89973,-100.27272
Pollock,2020,10224,0.510020893856006,Campbell,45.89973,-100.27272
Pollock,2021,13241,0.552425571314137,Campbell,45.89973,-100.27272
Porcupine,2019,9038,0.170168877170723,Oglala Lakota,43.28910,-102.36674
Porcupine,2020,1529,0.053510299957713,Oglala Lakota,43.28910,-102.36674
Porcupine,2021,4736,0.100324698129439,Oglala Lakota,43.28910,-102.36674
Prairie City,2019,681,0.013810141505728,Perkins,45.50615,-102.77049
Prairie City,2020,2844,0.059308811054127,Perkins,45.50615,-102.77049
Prairie City,2021,2959,0.062329610388111,Perkins,45.50615,-102.77049
Presho,2019,47294,0.131623806179200,Lyman,43.89005,-100.06063
Presho,2020,25939,0.097747072017012,Lyman,43.89005,-100.06063
Presho,2021,26591,0.087889167278068,Lyman,43.89005,-100.06063
Pringle,2019,802,0.001274047754691,Custer,43.61572,-103.60107
Pringle,2020,250,0.000409169748965,Custer,43.61572,-103.60107
Pringle,2021,391,0.000661231710200,Custer,43.61572,-103.60107
Pukwana,2019,7402,0.044530104528750,Brule,43.80198,-99.17567
Pukwana,2020,7793,0.051731782515522,Brule,43.80198,-99.17567
Pukwana,2021,9653,0.056847040141999,Brule,43.80198,-99.17567
Quinn,2019,842,0.000341579618483,Pennington,44.05734,-102.07468
Quinn,2020,944,0.000438119461578,Pennington,44.05734,-102.07468
Quinn,2021,1315,0.000552117123792,Pennington,44.05734,-102.07468
Ralph,2019,387,0.010736860759588,Harding,45.85725,-103.03319
Ralph,2020,781,0.022843627578080,Harding,45.85725,-103.03319
Ralph,2021,452,0.014253799395499,Harding,45.85725,-103.03319
Ramona,2019,2275,0.027965755085306,Lake,44.12856,-97.21337
Ramona,2020,2989,0.046403077452798,Lake,44.12856,-97.21337
Ramona,2021,1292,0.016955700543183,Lake,44.12856,-97.21337
Rapid City,2019,1711926,0.694500190120334,Pennington,44.06365,-103.23241
Rapid City,2020,1442141,0.669348171627196,Pennington,44.06365,-103.23241
Rapid City,2021,1694637,0.711696782797186,Pennington,44.06365,-103.23241
Raymond,2019,5737,0.130405597306543,Clark,45.02144,-95.22537
Raymond,2020,2711,0.073361835334293,Clark,45.02144,-95.22537
